28642,2864*,286**,28***,2****,*****
28643,2864*,286**,28***,2****,*****
28644,2864*,286**,28***,2****,*****
28645,2864*,286**,28***,2****,*****
28646,2864*,286**,28***,2****,*****
28647,2864*,286**,28***,2****,*****
28649,2864*,286**,28***,2****,*****
28650,2865*,286**,28***,2****,*****
28651,2865*,286**,28***,2****,*****
28652,2865*,286**,28***,2****,*****
28653,2865*,286**,28***,2****,*****
28654,2865*,286**,28***,2****,*****
28655,2865*,286**,28***,2****,*****
28657,2865*,286**,28***,2****,*****
28658,2865*,286**,28***,2****,*****
28659,2865*,286**,28***,2****,*****
28660,2866*,286**,28***,2****,*****
28661,2866*,286**,28***,2****,*****
28662,2866*,286**,28***,2****,*****
28663,2866*,286**,28***,2****,*****
28664,2866*,286**,28***,2****,*****
28665,2866*,286**,28***,2****,*****
28666,2866*,286**,28***,2****,*****
28667,2866*,286**,28***,2****,*****
28668,2866*,286**,28***,2****,*****
28669,2866*,286**,28***,2****,*****
28670,2867*,286**,28***,2****,*****
28671,2867*,286**,28***,2****,*****
28672,2867*,286**,28***,2****,*****
28673,2867*,286**,28***,2****,*****
28675,2867*,286**,28***,2****,*****
28676,2867*,286**,28***,2****,*****
28677,2867*,286**,28***,2****,*****
28678,2867*,286**,28***,2****,*****
28679,2867*,286**,28***,2****,*****
28681,2868*,286**,28***,2****,*****
28682,2868*,286**,28***,2****,*****
28683,2868*,286**,28***,2****,*****
28684,2868*,286**,28***,2****,*****
28685,2868*,286**,28***,2****,*****
28689,2868*,286**,28***,2****,*****
28690,2869*,286**,28***,2****,*****
28692,2869*,286**,28***,2****,*****
28693,2869*,286**,28***,2****,*****
28694,2869*,286**,28***,2****,*****
28697,2869*,286**,28***,2****,*****
28698,2869*,286**,28***,2****,*****
28701,2870*,287**,28***,2****,*****
28702,2870*,287**,28***,2****,*****
28703,2870*,287**,28***,2****,*****
28704,2870*,287**,28***,2****,*****
28705,2870*,287**,28***,2****,*****
28707,2870*,287**,28***,2****,*****
28708,2870*,287**,28***,2****,*****
28709,2870*,287**,28***,2****,*****
28711,2871*,287**,28***,2****,*****
28712,2871*,287**,28***,2****,*****
28713,2871*,287**,28***,2****,*****
28714,2871*,287**,28***,2****,*****
28715,2871*,287**,28***,2****,*****
28716,2871*,287**,28***,2****,*****
28717,2871*,287**,28***,2****,*****
28718,2871*,287**,28***,2****,*****
28719,2871*,287**,28***,2****,*****
28720,2872*,287**,28***,2****,*****
28721,2872*,287**,28***,2****,*****
28722,2872*,287**,28***,2****,*****
28723,2872*,287**,28***,2****,*****
28725,2872*,287**,28***,2****,*****
28726,2872*,287**,28***,2****,*****
28728,2872*,287**,28***,2****,*****
28729,2872*,287**,28***,2****,*****
28730,2873*,287**,28***,2****,*****
28731,2873*,287**,28***,2****,*****
28732,2873*,287**,28***,2****,*****
28733,2873*,287**,28***,2****,*****
28734,2873*,287**,28***,2****,*****
28735,2873*,287**,28***,2****,*****
28736,2873*,287**,28***,2****,*****
28737,2873*,287**,28***,2****,*****
28739,2873*,287**,28***,2****,*****
28740,2874*,287**,28***,2****,*****
28741,2874*,287**,28***,2****,*****
28742,2874*,287**,28***,2****,*****
28743,2874*,287**,28***,2****,*****
28745,2874*,287**,28***,2****,*****
28746,2874*,287**,28***,2****,*****
28747,2874*,287**,28***,2****,*****
28748,2874*,287**,28***,2****,*****
28749,2874*,287**,28***,2****,*****
28750,2875*,287**,28***,2****,*****
28751,2875*,287**,28***,2****,*****
28752,2875*,287**,28***,2****,*****
28753,2875*,287**,28***,2****,*****
28754,2875*,287**,28***,2****,*****
28756,2875*,287**,28***,2****,*****
28757,2875*,287**,28***,2****,*****
28759,2875*,287**,28***,2****,*****
28761,2876*,287**,28***,2****,*****
28762,2876*,287**,28***,2****,*****
28763,2876*,287**,28***,2****,*****
28765,2876*,287**,28***,2****,*****
28766,2876*,287**,28***,2****,*****
28768,2876*,287**,28***,2****,*****
28770,2877*,287**,28***,2****,*****
28771,2877*,287**,28***,2****,*****
28772,2877*,287**,28***,2****,*****
28773,2877*,287**,28***,2****,*****
28774,2877*,287**,28***,2****,*****
28775,2877*,287**,28***,2****,*****
28777,2877*,287**,28***,2****,*****
28778,2877*,287**,28***,2****,*****
28779,2877*,287**,28***,2****,*****
28781,2878*,287**,28***,2****,*****
28782,2878*,287**,28***,2****,*****
28783,2878*,287**,28***,2****,*****
28785,2878*,287**,28***,2****,*****
28786,2878*,287**,28***,2****,*****
28787,2878*,287**,28***,2****,*****
28788,2878*,287**,28***,2****,*****
28789,2878*,287**,28***,2****,*****
28790,2879*,287**,28***,2****,*****
28791,2879*,287**,28***,2****,*****
28792,2879*,287**,28***,2****,*****
28801,2880*,288**,28***,2****,*****
28803,2880*,288**,28***,2****,*****
28804,2880*,288**,28***,2****,*****
28805,2880*,288**,28***,2****,*****
28806,2880*,288**,28***,2****,*****
28901,2890*,289**,28***,2****,*****
28902,2890*,289**,28***,2****,*****
28904,2890*,289**,28***,2****,*****
28905,2890*,289**,28***,2****,*****
28906,2890*,289**,28***,2****,*****
28909,2890*,289**,28***,2****,*****
30546,3054*,305**,30***,3****,*****
37821,3782*,378**,37***,3****,*****
